vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T20:52:36.276143"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:40:13.791040"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T20:52:32.832263""}",24,2025-09-03 20:39:45,False,,,Participant,03750e39256546f8cfe472edfd3579b5,prolific,68b8a7688b3f07aab1483404,67cc96b64c3dc17edc0a4c45:68b8a7688b3f07aab1483404,68b896a73aaef02d84094293,live,2025-09-03 20:52:41,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",40b86672-8e76-7326-e272-7df9f1d06e1b,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 134.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,32,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""48"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:00:50.760809"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:43:47.573848"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:00:49.434601""}",25,2025-09-03 20:43:18,False,,,Participant,c0a11b53aa1a141bb0b6ef2fc3bddd21,prolific,68b8a8504eea7413c74f40cf,665f930d862dcdc6bfde540e:68b8a8504eea7413c74f40cf,68b896a73aaef02d84094293,live,2025-09-03 21:00:55,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",5c14ae63-272f-e3e7-ecdb-c919515d3b02,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,48,high_school,0.0
"{""main_consent"": true, ""age"": ""27"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T20:45:56.126372"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:45:56.126880""}",26,2025-09-03 20:45:16,False,,,Participant,1ef15e4c65faff9c1d2824081389967e,prolific,68b8a8ca65588f4645d218a0,61647de75314468d5cb57f93:68b8a8ca65588f4645d218a0,68b896a73aaef02d84094293,live,2025-09-03 20:46:22,,,"{""recruiter"": ""prolific""}",returned,"[105, 1]","[182, 2]",55.0,805.0,0.06832298136645962,[],"[1.0, 0.09937888198757763]",b56bfc2d-13fe-c218-aa32-a61483c4042e,False,False,high_school,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},"[""premature_exit"", ""assignment_returned""]",1.65,0.0,0.0,0.0,False,Chrome 137.0.0.0 on Chrome OS 64-bit,52.0,640.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent""]",optimal_treatment,True,27,high_school,0.0
"{""main_consent"": true, ""age"": ""50"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T20:52:21.091501"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:46:05.993531"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T20:52:19.774853""}",27,2025-09-03 20:45:22,False,,,Participant,591c851140ca70013acd34cd9893564e,prolific,68b8a89c76bfa17d65f8fe3a,64d5219df0415c9a7c609c19:68b8a89c76bfa17d65f8fe3a,68b896a73aaef02d84094293,live,2025-09-03 20:52:23,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",cf843f67-94df-b970-7f0b-3a1cd278cb3a,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,50,college,1.0
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T20:53:23.421107"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:48:26.178063"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T20:53:22.504173""}",28,2025-09-03 20:47:22,False,,,Participant,9c9783f382cb5d1a29904079a0ecd1d5,prolific,68b8a94be2dffdb3f9a29466,663a6537d8be42a9bd890765:68b8a94be2dffdb3f9a29466,68b896a73aaef02d84094293,live,2025-09-03 20:53:25,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",9963db7d-6cec-790b-ef7c-e8c52af3eaee,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,35,high_school,0.0
"{""main_consent"": true, ""age"": ""51"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:04:39.152560"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:54:38.685505"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:04:37.971189""}",29,2025-09-03 20:54:18,False,,,Participant,b368352366af88e308a55317a4efce26,prolific,68b8aae879aeffdbf411cc21,5c4ea6cc889752000156dd8e:68b8aae879aeffdbf411cc21,68b896a73aaef02d84094293,live,2025-09-03 21:04:41,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",8510ab1e-4c54-3000-8128-6b2a82c4e093,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,51,high_school,0.0
"{""main_consent"": true, ""age"": ""38"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:00:18.952064"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:54:46.585857"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:00:17.180061""}",30,2025-09-03 20:54:26,False,,,Participant,1269eea3bfa219d7f2692b4f42c36e31,prolific,68b8aa6d29ad3d32b422f899,675a5ad39c319c39e7753011:68b8aa6d29ad3d32b422f899,68b896a73aaef02d84094293,live,2025-09-03 21:00:27,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",3cb291d5-40d4-5cf5-40f1-b7a30beb91ac,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,38,high_school,0.0
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:00:31.948871"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:56:31.135740"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:00:30.838077""}",31,2025-09-03 20:56:03,False,,,Participant,2d975cae379836b2b2b8186ef63845b6,prolific,68b8ab566216e08ac4097533,612e91f6654fd2227289c863:68b8ab566216e08ac4097533,68b896a73aaef02d84094293,live,2025-09-03 21:00:34,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",bfdeaf63-9f24-ce95-9c4e-15c15d66c029,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,34,college,1.0
"{""main_consent"": true, ""age"": ""28"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:09:06.522964"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T20:59:20.112509"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:09:04.473847""}",32,2025-09-03 20:59:01,False,,,Participant,ea681b66f6771ab3f2a8a3e004b04ea3,prolific,68b8ab635cd41924bc0de27f,6287a355e0dbfe43e55850b7:68b8ab635cd41924bc0de27f,68b896a73aaef02d84094293,live,2025-09-03 21:09:08,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",eb7cf327-cbca-26bf-ecb3-9de5b6168a6d,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 140.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,28,high_school,0.0
"{""main_consent"": true, ""age"": ""37"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:07:53.508858"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:02:18.814931"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:07:50.767503""}",33,2025-09-03 21:01:33,False,,,Participant,629d60796345411a006934178670a767,prolific,68b8ac7dd507d5ea30b38a7c,66eddcfe67e927db6f0a4768:68b8ac7dd507d5ea30b38a7c,68b896a73aaef02d84094293,live,2025-09-03 21:07:57,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",80b1e67b-31d5-791e-0980-c12ddf64a501,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,37,college,1.0
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:15:42.625474"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:04:12.746785"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:15:41.476365""}",34,2025-09-03 21:03:31,False,,,Participant,21ef654eb46097d4fc8ae5ca9735d45b,prolific,68b8ac8cb9a6c0081f99c8d3,5b298f3c007d870001c81bea:68b8ac8cb9a6c0081f99c8d3,68b896a73aaef02d84094293,live,2025-09-03 21:15:44,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",d95a0dbe-a14a-aefc-d9cd-5feb634f9d55,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 140.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,36,high_school,0.0
"{""main_consent"": true, ""age"": ""71"", ""formal_education"": ""graduate_school"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:06:34.918613"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:04:48.419966"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:07:44.936999""}",35,2025-09-03 21:03:53,False,,,Participant,8b57036e45e5d44cd74a2e40d3cbe491,prolific,68b8ac73dfc1b848d5183636,67da78ec74b981548fd1d2a3:68b8ac73dfc1b848d5183636,68b896a73aaef02d84094293,live,,,,"{""recruiter"": ""prolific""}",working,"[135, 1]","[182, 2]",155.0,805.0,0.19254658385093168,[],"[1.0, 0.19254658385093168, 0.19254658385093168]",6993fc81-5cf6-d0aa-7e99-72e4eee6b17c,False,False,kuiper belt,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,69.0,894.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent""]",optimal_treatment,True,71,graduate_school,1.0
"{""main_consent"": true, ""age"": ""39"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:14:52.959997"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:06:41.418593"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:14:50.454081""}",36,2025-09-03 21:06:11,False,,,Participant,f148ce6bb5f80e2cd64875882d70a2f8,prolific,68b8ad7b3b6499780eab8eb5,5ddf3a3a23f9f1eabaf02ad5:68b8ad7b3b6499780eab8eb5,68b896a73aaef02d84094293,live,2025-09-03 21:14:56,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",19353998-10e1-db1b-d2d0-9ea6580d8067,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,39,college,1.0
"{""main_consent"": true, ""age"": ""72"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:14:53.609133"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:10:04.078037"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:14:51.518915""}",37,2025-09-03 21:09:35,False,,,Participant,03adcd4acca8642d858034b52ab81eb1,prolific,68b8ae696984e99c6efcdaf4,62e92ac314e2c0f89236aed1:68b8ae696984e99c6efcdaf4,68b896a73aaef02d84094293,live,2025-09-03 21:14:57,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",96bc52f2-500a-4a67-a73c-141e2be53fe4,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,72,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""40"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:21:13.155548"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:13:24.214519"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:21:10.172198""}",38,2025-09-03 21:13:00,False,,,Participant,c08d031b29a19623eae98692ec3cc6f8,prolific,68b8aecf58540413d0a5ad7a,67018afb7f8bf0bc66daf520:68b8aecf58540413d0a5ad7a,68b896a73aaef02d84094293,live,2025-09-03 21:21:16,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",ea6f9e42-fb4f-3cde-00f0-38e4b4a57188,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Linux 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,40,college,1.0
"{""main_consent"": true, ""age"": ""39"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:21:57.769024"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:14:55.543059"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:21:56.241643""}",39,2025-09-03 21:14:23,False,,,Participant,2cde700c93ebc0867c1b7b7b6d8bceb3,prolific,68b8afa37d1e65dc7e3bd438,59c3289b8e6ea10001f7b926:68b8afa37d1e65dc7e3bd438,68b896a73aaef02d84094293,live,2025-09-03 21:22:00,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",9f7559b5-3136-aadb-767a-87ba9fb74ca7,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,39,high_school,0.0
"{""main_consent"": true, ""age"": ""33"", ""formal_education"": ""graduate_school"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:42:06.282778"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:17:32.268424"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:42:03.078109""}",40,2025-09-03 21:16:28,False,,,Participant,49d3d85a3b87758040d84ded1725842a,prolific,68b8afe03d989e082e26d947,67df453b924dec242ee417f2:68b8afe03d989e082e26d947,68b896a73aaef02d84094293,live,2025-09-03 21:42:11,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",ac13a1ff-e48f-9009-3aa0-c500ef01f120,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,33,graduate_school,1.0
"{""main_consent"": true, ""age"": ""40"", ""formal_education"": ""graduate_school"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:48:29.564040"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:25:04.534225"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:48:26.354544""}",41,2025-09-03 21:21:58,False,,,Participant,58abacdd22b31b8de2e17713e8618cda,prolific,68b8afebb41004f9ca179846,60fa23798a416fb0d9e4ec76:68b8afebb41004f9ca179846,68b896a73aaef02d84094293,live,2025-09-03 21:48:38,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",b5bc59e1-39d5-083f-538c-ce40636023dc,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,40,graduate_school,1.0
"{""main_consent"": true, ""age"": ""52"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:49:42.190287"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:23:34.014486"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:49:38.107242""}",42,2025-09-03 21:22:38,False,,,Participant,f4ab3bb28e6cdc28240afdd6a88a019c,prolific,68b8b15d22dcb87934ea61da,678c21297d5530210477d1ec:68b8b15d22dcb87934ea61da,68b896a73aaef02d84094293,live,2025-09-03 21:49:46,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",e346c8c2-fa36-c819-c0be-2d5233247f1e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 134.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,52,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T21:39:38.140106"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T21:23:34.984576"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T21:39:34.666415""}",43,2025-09-03 21:22:52,False,,,Participant,6e888109438d349f401f83083dac19ac,prolific,68b8b052690d371eea16f435,67d981d96654700291d406af:68b8b052690d371eea16f435,68b896a73aaef02d84094293,live,2025-09-03 21:39:43,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",c5b824bf-522f-e9e4-502a-e98c68cd1db8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 134.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,32,college,1.0
