vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z,p_y
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T03:23:29.335630"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T03:16:24.055275"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T03:23:18.790445"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T03:19:04.582534""}",21,2025-08-20 03:15:32,False,,,Participant,c4a54eee05e95b37590e37303a7d5c35,prolific,68a53d2adfeb4861b76157d0,672ceecd4b982fd2123fa32f:68a53d2adfeb4861b76157d0,68a515a0c8c21db8f8d05b6b,live,2025-08-20 03:23:35,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",480.0,555.0,1.0,[],"[1.0, 1.0]",86f34f4b-64e1-4dfa-c8b1-a62d71d2bf96,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 135.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,36,college,1.0,
"{""main_consent"": true, ""age"": ""27"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T15:49:13.124936"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:46:15.580311"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T15:49:09.888539"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:47:11.013546""}",22,2025-08-20 15:39:02,False,,,Participant,7fd1e2ab3b8246082cf50ec8c22c3639,prolific,68a5ec0ac0c693b3a65e2865,6636db94fa3ed150c2d78447:68a5ec0ac0c693b3a65e2865,68a515a0c8c21db8f8d05b6b,live,2025-08-20 15:49:17,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",8b68d57a-8898-4d54-9b26-c351ee7cbe49,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,27,college,1.0,
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T15:42:57.976771"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:39:34.760869"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T15:42:55.595372"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:40:57.363928""}",23,2025-08-20 15:39:16,False,,,Participant,3a77ef84ac279662beeba32583ba0f5e,prolific,68a5ec0ae8c8b52054687a3e,5d951ede9b6f880018f63b6e:68a5ec0ae8c8b52054687a3e,68a515a0c8c21db8f8d05b6b,live,2025-08-20 15:42:59,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",ff5ba38c-cfb4-a09e-4c50-1a5f58fb99ba,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,36,high_school,0.0,
"{""main_consent"": true, ""age"": ""38"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T15:53:48.383659"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:44:55.381768"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T15:53:44.274841"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:48:03.241062""}",24,2025-08-20 15:43:59,False,,,Participant,99aca41b49578a5341055fbfd8c79c20,prolific,68a5ed17a3d2fd411ba876fc,67ddbba0fa5e1ce984f9fb87:68a5ed17a3d2fd411ba876fc,68a515a0c8c21db8f8d05b6b,live,2025-08-20 15:53:55,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",b7ec93bf-000c-752f-461f-c8a49afe2671,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 131.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,38,college,1.0,
"{""main_consent"": true, ""age"": ""58"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T15:58:32.507197"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:51:37.030702"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T15:58:28.935062"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:53:31.924748""}",25,2025-08-20 15:50:22,False,,,Participant,394870b985b60431a40902a7013e52f3,prolific,68a5ee83d2ecfece2058467c,6733983217b9e8aaa7b1732d:68a5ee83d2ecfece2058467c,68a515a0c8c21db8f8d05b6b,live,2025-08-20 15:58:36,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",505.0,555.0,1.0,[],"[1.0, 1.0]",c5cf1c0c-6509-218e-adc5-29b3ffeef755,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,58,college,1.0,
"{""main_consent"": true, ""age"": ""37"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T15:58:36.913194"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:54:40.139338"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T15:58:33.614160"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:55:27.626925""}",26,2025-08-20 15:54:24,False,,,Participant,40b7e416ae147dc4e4cbb3473403c97f,prolific,68a5efa77c47eefa79089af7,65e33239b5fa3ca93950aa67:68a5efa77c47eefa79089af7,68a515a0c8c21db8f8d05b6b,live,2025-08-20 15:58:54,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",505.0,555.0,1.0,[],"[1.0, 1.0]",41e6a5c0-6d20-94a0-5907-20f42f3c5d9c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,37,college,1.0,
"{""main_consent"": true, ""age"": ""42"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:02:25.247719"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T15:59:21.631535"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:02:19.817210"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:00:09.230393""}",27,2025-08-20 15:58:59,False,,,Participant,521e2eb74d781c978812e670765dda44,prolific,68a5f0b72cd2c8c714fb3bdd,6335b5fdc41e92fb73e7c2df:68a5f0b72cd2c8c714fb3bdd,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:02:28,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",530.0,555.0,1.0,[],"[1.0, 1.0]",4bd4477a-aa07-a12b-150c-d69091556d77,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,42,postgraduate_degree_or_higher,1.0,
"{""main_consent"": true, ""age"": ""64"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:03:27.243926"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:00:21.895659"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:03:23.154645"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:01:33.355099""}",28,2025-08-20 15:59:44,False,,,Participant,eec5c134edd6c2dde55221c6bbc58fd9,prolific,68a5f0df49732b242c52b7cd,64487cfd71449fe43eb6cbcd:68a5f0df49732b242c52b7cd,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:03:32,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",9467196c-c5b3-feea-ecc3-5dfc52165185,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,64,high_school,0.0,
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:21:13.831863"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:07:21.305471"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:21:08.144131"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:15:06.892834""}",29,2025-08-20 16:03:50,False,,,Participant,2cbccedcf514190fb2daef58c4adce9c,prolific,68a5f1986efdb0d6e0a98db2,66fb12ba2bfd1e0379ced77c:68a5f1986efdb0d6e0a98db2,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:21:23,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",fb2c651c-7a98-f844-e0d1-d098e6d1893e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 132.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,32,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""45"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:10:48.401346"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:04:46.799316"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:10:44.945301"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:05:56.609510""}",30,2025-08-20 16:03:52,False,,,Participant,498fb92c6292257b3985f85cf02dd487,prolific,68a5f1dab532ba204b89f579,5fba9fdd33207faa35f61df3:68a5f1dab532ba204b89f579,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:10:53,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",101b8b9e-368b-a72f-5c23-4cdd2a460acb,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,45,college,1.0,
"{""main_consent"": true, ""age"": ""49"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:15:10.642295"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:11:32.193373"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:15:07.117110"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:12:24.730796""}",31,2025-08-20 16:11:12,False,,,Participant,e5f247bc7209c8dd506d4df815ac8c32,prolific,68a5f3951fbf1b087c47fb1d,5d55d43e25dd4c00174122dc:68a5f3951fbf1b087c47fb1d,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:15:14,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",505.0,555.0,1.0,[],"[1.0, 1.0]",f4130d82-47b0-a49a-189c-7eacc962668f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,49,high_school,0.0,
"{""main_consent"": true, ""age"": ""61"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:22:47.329475"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:17:20.267012"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:22:43.988134"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:18:09.459862""}",32,2025-08-20 16:16:36,False,,,Participant,c73b18603b5948f6d5b841b57454b033,prolific,68a5f49c83012d57604f261c,5f5452df72345118f58d187b:68a5f49c83012d57604f261c,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:22:50,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",505.0,555.0,1.0,[],"[1.0, 1.0]",57cfd84a-b2b1-6085-3c0e-90942cc07532,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 136.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,61,high_school,0.0,
"{""main_consent"": true, ""age"": ""25"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:28:57.470823"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:23:07.525463"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:28:53.390759"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:25:19.899203""}",33,2025-08-20 16:22:30,False,,,Participant,26768493f38dd85533c1bec55bd64901,prolific,68a5f633bcc3639ebc5f7300,682cd328bd53185cbbb59840:68a5f633bcc3639ebc5f7300,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:29:01,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",5de32468-9e29-6de1-009d-a1bdd5951e0a,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 134.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,25,college,1.0,
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:28:02.557148"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:24:12.949182"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:27:59.331124"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:25:00.757864""}",34,2025-08-20 16:23:49,False,,,Participant,a8e1adfcd37d14d4cd3dc5827a284687,prolific,68a5f65f4f22fa14bb5c0518,5ea1ee658a9acd0eff894ae2:68a5f65f4f22fa14bb5c0518,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:28:05,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",505.0,555.0,1.0,[],"[1.0, 1.0]",1b024b4f-b5ab-e93c-1cf6-b949c9e9c800,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,32,college,1.0,
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:34:46.491388"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:30:42.526605"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:34:43.479693"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:31:44.721347""}",35,2025-08-20 16:29:54,False,,,Participant,343f4425fa7e5e2c3dd4ccfcf05e3168,prolific,68a5f7df29f23f44da003115,66757cddd8d92a5cbfda353f:68a5f7df29f23f44da003115,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:34:49,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",5cdb8f5b-6a1b-9505-c5e2-7ba4a676b1eb,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,35,high_school,0.0,
"{""main_consent"": true, ""age"": ""48"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T16:37:32.927733"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:31:53.735787"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T16:37:29.288971"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T16:33:29.124206""}",36,2025-08-20 16:30:14,False,,,Participant,c4a90da081ad8984f238cc5959b26dbe,prolific,68a5f79cff6fca784a5e5eff,66b3c29a1b992bc51dbc2fd9:68a5f79cff6fca784a5e5eff,68a515a0c8c21db8f8d05b6b,live,2025-08-20 16:37:37,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",480.0,555.0,1.0,[],"[1.0, 1.0]",c61d468d-e7e9-a1f1-f614-d0c7a4e39815,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,48,graduate_school,1.0,
